memberAddress,DelegateKey,proposalId,proposalIndex,address,blockNumber,vote
0x1A57F99c4759F4E4E29140B1D7A89584e1c1Ef67,0x1b037167C4b0584Ca5Ef6534648C38F496757FA5,undefined,100,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8582093,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,100,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8612397,1,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x2fbfa215e62F0098ddAd5bc466Bc62bBf86381Aa,undefined,100,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8613059,1,
0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,0x4F8EEaBa7e19fd67673306f2DC9Fb809150De173,undefined,100,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8613167,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,100,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8619479,1,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,101,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8788832,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,101,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8802819,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8804721,1,
0xbD9f96663E07a83ff18915c9074d9dc04d8E64c9,0xbD9f96663E07a83ff18915c9074d9dc04d8E64c9,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8804825,1,
0x6b6398C9838d92a779B52F8cF3d91a6586fCcB7F,0x6b6398C9838d92a779B52F8cF3d91a6586fCcB7F,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8809531,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8810113,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8825678,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8827569,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8838704,1,
0xBceDE714283f348EBB3e5cBaF8A947Cab3C8bE8d,0x73cF3c067eC221Ce9A963986983ff49D7Ca036c7,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8842197,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,102,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8846310,1,
0xDf95439916Bc1a4EABC3Df006665dd31B424E174,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,undefined,103,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8936788,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,103,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,8958016,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,104,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9024922,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,105,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9024922,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,106,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9036019,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,106,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9041515,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,105,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9041538,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,104,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9041547,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,107,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9126937,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,107,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9128670,1,
0x4d3caeD8a1cf048C18280A8320608fc7D59c3Ee3,0x4d3caeD8a1cf048C18280A8320608fc7D59c3Ee3,undefined,107,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9137692,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,107,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9142936,2,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x5Ca6A0e71F23CecD80b63D5389e78B4f4345B429,undefined,107,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9151662,1,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,107,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9155745,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9208790,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9209233,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9210587,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9216037,1,
0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,0x5bb3e1774923b75Ecb804E2559149BbD2a39A414,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9222531,1,
0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,0xeBAC3108C58Bd4dD48a8110B7750480Cea7bC3Fb,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9234684,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9235226,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,108,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9235466,2,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,109,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9254742,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,110,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9270459,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,110,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9273351,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,109,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9273351,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,110,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9273351,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,110,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9274122,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,109,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9288164,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,111,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9289903,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,111,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9293820,1,
0x512E07A093aAA20Ba288392EaDF03838C7a4e522,0x512E07A093aAA20Ba288392EaDF03838C7a4e522,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9293987,1,
0x0039F22efB07A647557C7C5d17854CFD6D489eF3,0x0039F22efB07A647557C7C5d17854CFD6D489eF3,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9293991,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9295927,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9298943,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9328738,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,111,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9328738,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9328956,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,111,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9328968,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,111,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9332975,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,112,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9332979,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,113,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9367129,1,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,113,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9380141,1,
0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,0x2AF4125c8fE208a349ef78d3cb980308ab1Ed34f,undefined,113,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9391463,1,
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,0x5B93FF82faaF241c15997ea3975419DDDd8362c5,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9399727,1,
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,0x5B93FF82faaF241c15997ea3975419DDDd8362c5,undefined,113,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9400018,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9400360,2,
0xABbd0c374F54EdC4392C9Ff45DB9B65E91Bc2678,0x005bEE87D3489b0ab57692dCC1e5BF58D3A494E6,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9401798,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,115,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9411060,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9411060,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x864253f4aBa90dfb521ac8F16c6ea9Be9215f017,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9411663,2,
0xe8E4a1D6BFf7A3b8904EEDD3FeB6E7927736c055,0x40b04a5c5C16c27d6Df3DbA9A3B82827A847a5Da,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9420260,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9430223,2,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x297BF847Dcb01f3e870515628b36EAbad491e5E8,undefined,115,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9443441,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9444131,2,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9444169,2,
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,0x5B93FF82faaF241c15997ea3975419DDDd8362c5,undefined,115,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9444182,1,
0xBaf2D86e1224b5Fc9121495FE2b55a273D6F2bae,0xcFD7dBC774fE1F9606b8084A56482ed50A75B5D3,undefined,114,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9444385,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x864253f4aBa90dfb521ac8F16c6ea9Be9215f017,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9555277,2,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9555322,2,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x297BF847Dcb01f3e870515628b36EAbad491e5E8,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9555324,2,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9555327,2,
0xBaf2D86e1224b5Fc9121495FE2b55a273D6F2bae,0xcFD7dBC774fE1F9606b8084A56482ed50A75B5D3,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9555334,2,
0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,0x7B3E509C78FAee4c589d3d07EA0C8929Aa2835e3,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9555339,2,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9556870,2,
0x75A10a9d761d77642466fde9aBd10E29B2e310ee,0x75A10a9d761d77642466fde9aBd10E29B2e310ee,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9557281,2,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9558308,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9559040,2,
0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,0xAe5fB390e5c4fA1962e39E98DBfb0ed8055Ed7A9,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9559614,2,
0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,0x29983374cbb8253a114dF5F38ec3f171f95Bb8C7,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9561258,2,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9562734,2,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x297BF847Dcb01f3e870515628b36EAbad491e5E8,undefined,117,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9564354,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9567447,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,117,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9567810,1,
0x7f4C4B0f51C17E72248B2bCeF176e7649c187e7B,0x297BF847Dcb01f3e870515628b36EAbad491e5E8,undefined,118,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9575208,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,118,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9580101,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,118,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9580956,1,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,117,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9580966,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,117,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9587013,1,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,118,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9587013,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,118,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9593636,1,
0x66666630B6260170d05365521a9aC2c3702bc0D0,0x7ab874Eeef0169ADA0d225E9801A3FfFfa26aAC3,undefined,116,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9595622,2,
0x66666630B6260170d05365521a9aC2c3702bc0D0,0x7ab874Eeef0169ADA0d225E9801A3FfFfa26aAC3,undefined,117,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9595627,1,
0xe8E4a1D6BFf7A3b8904EEDD3FeB6E7927736c055,0x40b04a5c5C16c27d6Df3DbA9A3B82827A847a5Da,undefined,117,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9600670,1,
0xe8E4a1D6BFf7A3b8904EEDD3FeB6E7927736c055,0x40b04a5c5C16c27d6Df3DbA9A3B82827A847a5Da,undefined,118,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9600679,1,
0xaC4361f56c82Ed59D533d45129F407015D84702a,0xaC4361f56c82Ed59D533d45129F407015D84702a,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9924437,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9953609,1,
0x0B916095200313900104bAcfc288462682C38700,0x0B916095200313900104bAcfc288462682C38700,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962420,2,
0x2625f1c0bc50b2F663BeA454ccb7398FE3E7a9ae,0x864253f4aBa90dfb521ac8F16c6ea9Be9215f017,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962429,2,
0xBaf2D86e1224b5Fc9121495FE2b55a273D6F2bae,0xcFD7dBC774fE1F9606b8084A56482ed50A75B5D3,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962448,2,
0xcd16CBdA54af2556EBB6df4FBFd178e63c33FD89,0x72BA1965320ab5352FD6D68235Cc3C5306a6FFA2,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962450,2,
0x5A9e792143bf2708b4765C144451dCa54f559a19,0x5A9e792143bf2708b4765C144451dCa54f559a19,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962552,2,
0x59a5493513bA2378Ed57aE5ecfB8A027E9D80365,0xE947E32C6E1cfA4b9406E736782DF1446A5B189b,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962746,2,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,119,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,9962951,1,
0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,0xd26a3F686D43f2A62BA9eaE2ff77e9f516d945B9,undefined,121,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10150286,1,
0xDf95439916Bc1a4EABC3Df006665dd31B424E174,0xA2BF1B0a7E079767B4701b5a1D9D5700eB42D1d1,undefined,122,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10163654,1,
0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,0x965FDb32E3fcdc6dC323464A42a9615E6A5464D1,undefined,122,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10163906,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,121,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10168732,1,
0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,0x74d5e6D53FcB220A195BFBDB2Ae04607454Eb81B,undefined,122,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10168738,1,
0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,0x68429EA70a7a1D196F24Be2e7fB05eD94166e9A3,undefined,122,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10192353,1,
0x5B93FF82faaF241c15997ea3975419DDDd8362c5,0x5B93FF82faaF241c15997ea3975419DDDd8362c5,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10286526,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,124,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10287118,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,123,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10287141,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10290109,1,
0xA619A7c8f89A6338756a428b710bbcd7a094d140,0x80D63799b1e08a80f73FB7a83264b5c31600bF3a,undefined,127,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10290109,1,
0x89E12F054526B985188b946063dDc874a62fEd45,0x89E12F054526B985188b946063dDc874a62fEd45,undefined,126,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10290594,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,124,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10290703,1,
0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,0x865c2F85C9fEa1C6Ac7F53de07554D68cB92eD88,undefined,125,0x1fd169A4f5c59ACf79d0Fd5d91D1201EF1Bce9f1,10290703,1,
